date,price_band,zip_code,mls_listings,mls_contracts,od_listings,od_contracts,od_home_visits
2017-08-04 0:00:00,$200K+,B,772,25,52,1,371
2017-08-04 0:00:00,$200K+,C,309,7,21,0,148
2017-08-04 0:00:00,$200K+,D,463,11,31,1,222
2017-08-05 0:00:00,$200K+,A,"1,537",26,104,2,735
2017-08-05 0:00:00,$200K+,B,768,23,52,1,368
2017-08-05 0:00:00,$200K+,C,307,7,21,0,147
2017-08-05 0:00:00,$200K+,D,461,10,31,1,221
2017-08-06 0:00:00,$200K+,A,"1,527",21,103,2,729
2017-08-06 0:00:00,$200K+,B,763,18,51,1,365
2017-08-06 0:00:00,$200K+,C,305,5,21,0,146
2017-08-06 0:00:00,$200K+,D,458,8,31,0,219
2017-08-07 0:00:00,$200K+,A,"1,512",36,102,3,723
2017-08-07 0:00:00,$200K+,B,756,31,51,1,361
2017-08-07 0:00:00,$200K+,C,302,9,20,1,145
2017-08-07 0:00:00,$200K+,D,453,13,30,1,217
2017-08-08 0:00:00,$200K+,A,"1,506",32,101,3,717
2017-08-08 0:00:00,$200K+,B,753,28,50,1,358
2017-08-08 0:00:00,$200K+,C,301,8,20,1,143
2017-08-08 0:00:00,$200K+,D,452,12,30,1,215
2017-08-09 0:00:00,$200K+,A,"1,505",31,100,3,714
2017-08-09 0:00:00,$200K+,B,753,27,50,1,357
2017-08-09 0:00:00,$200K+,C,301,8,20,1,143
2017-08-09 0:00:00,$200K+,D,452,12,30,1,214
2017-08-10 0:00:00,$200K+,A,"1,528",28,101,2,722
2017-08-10 0:00:00,$200K+,B,764,25,51,1,361
2017-08-10 0:00:00,$200K+,C,306,7,20,0,144
2017-08-10 0:00:00,$200K+,D,458,11,30,1,217
2017-08-11 0:00:00,$200K+,A,"1,558",26,103,2,738
2017-08-11 0:00:00,$200K+,B,779,22,52,1,369
2017-08-11 0:00:00,$200K+,C,312,6,21,0,148
2017-08-11 0:00:00,$200K+,D,467,10,31,1,221
2017-08-12 0:00:00,$200K+,A,"1,551",26,102,2,732
2017-08-12 0:00:00,$200K+,B,775,23,51,1,366
2017-08-12 0:00:00,$200K+,C,310,7,20,0,146
2017-08-12 0:00:00,$200K+,D,465,10,31,1,219
2017-08-13 0:00:00,$200K+,A,"1,531",25,100,2,718
2017-08-13 0:00:00,$200K+,B,765,22,50,1,359
2017-08-13 0:00:00,$200K+,C,306,6,20,0,144
2017-08-13 0:00:00,$200K+,D,459,9,30,1,215
2017-08-14 0:00:00,$200K+,A,"1,518",31,99,3,712
2017-08-14 0:00:00,$200K+,B,759,27,50,1,356
2017-08-14 0:00:00,$200K+,C,304,8,20,1,142
2017-08-14 0:00:00,$200K+,D,455,12,30,1,214
2017-08-15 0:00:00,$200K+,A,"1,512",27,99,2,709
2017-08-15 0:00:00,$200K+,B,756,23,49,1,355
2017-08-15 0:00:00,$200K+,C,302,7,20,0,142
2017-08-15 0:00:00,$200K+,D,454,10,30,1,213
2017-08-16 0:00:00,$200K+,A,"1,521",27,99,2,710
2017-08-16 0:00:00,$200K+,B,761,24,49,1,355
2017-08-16 0:00:00,$200K+,C,304,7,20,0,142
2017-08-16 0:00:00,$200K+,D,456,10,30,1,213
2017-08-17 0:00:00,$200K+,A,"1,544",28,100,2,719
2017-08-17 0:00:00,$200K+,B,772,25,50,1,359
2017-08-17 0:00:00,$200K+,C,309,7,20,0,144
2017-08-17 0:00:00,$200K+,D,463,11,30,1,216
2017-08-18 0:00:00,$200K+,A,"1,568",30,101,2,727
2017-08-18 0:00:00,$200K+,B,784,26,50,1,363
2017-08-18 0:00:00,$200K+,C,314,8,20,0,145
2017-08-18 0:00:00,$200K+,D,470,11,30,1,218
2017-08-19 0:00:00,$200K+,A,"1,560",27,100,2,724
2017-08-19 0:00:00,$200K+,B,780,24,50,1,362
2017-08-19 0:00:00,$200K+,C,312,7,20,0,145
2017-08-19 0:00:00,$200K+,D,468,10,30,1,217
2017-08-20 0:00:00,$200K+,A,"1,540",27,98,2,711
2017-08-20 0:00:00,$200K+,B,770,23,49,1,355
2017-08-20 0:00:00,$200K+,C,308,7,20,0,142
2017-08-20 0:00:00,$200K+,D,462,10,29,1,213
2017-08-21 0:00:00,$200K+,A,"1,523",34,97,3,701
2017-08-21 0:00:00,$200K+,B,761,30,48,1,350
2017-08-21 0:00:00,$200K+,C,305,9,19,1,140
2017-08-21 0:00:00,$200K+,D,457,13,29,1,210
2017-08-22 0:00:00,$200K+,A,"1,526",26,97,2,702
2017-08-22 0:00:00,$200K+,B,763,22,48,1,351
2017-08-22 0:00:00,$200K+,C,305,6,19,0,140
2017-08-22 0:00:00,$200K+,D,458,10,29,1,210
2017-08-23 0:00:00,$200K+,A,"1,531",25,97,2,703
2017-08-23 0:00:00,$200K+,B,765,22,48,1,351
2017-08-23 0:00:00,$200K+,C,306,6,19,0,141
2017-08-23 0:00:00,$200K+,D,459,9,29,1,211
2017-08-24 0:00:00,$200K+,A,"1,559",28,98,2,715
2017-08-24 0:00:00,$200K+,B,780,25,49,1,357
2017-08-24 0:00:00,$200K+,C,312,7,20,0,143
2017-08-24 0:00:00,$200K+,D,468,11,29,1,214
2017-08-25 0:00:00,$200K+,A,"1,578",31,99,3,719
2017-08-25 0:00:00,$200K+,B,789,27,49,1,360
2017-08-25 0:00:00,$200K+,C,316,8,20,1,144
2017-08-25 0:00:00,$200K+,D,473,12,30,1,216
2017-08-26 0:00:00,$200K+,A,"1,572",24,98,2,717
2017-08-26 0:00:00,$200K+,B,786,21,49,1,358
2017-08-26 0:00:00,$200K+,C,314,6,20,0,143
2017-08-26 0:00:00,$200K+,D,471,9,29,1,215
2017-08-27 0:00:00,$200K+,A,"1,555",23,97,2,707
2017-08-27 0:00:00,$200K+,B,778,20,48,1,353
2017-08-27 0:00:00,$200K+,C,311,6,19,0,141
2017-08-27 0:00:00,$200K+,D,467,9,29,0,212
2017-08-28 0:00:00,$200K+,A,"1,542",39,95,3,697
2017-08-28 0:00:00,$200K+,B,771,34,48,2,348
2017-08-28 0:00:00,$200K+,C,308,10,19,1,139
2017-08-28 0:00:00,$200K+,D,463,15,29,1,209
2017-08-29 0:00:00,$200K+,A,"1,527",29,94,2,690
2017-08-29 0:00:00,$200K+,B,764,26,47,1,345
2017-08-29 0:00:00,$200K+,C,305,7,19,0,138
2017-08-29 0:00:00,$200K+,D,458,11,28,1,207
2017-08-30 0:00:00,$200K+,A,"1,523",31,94,3,687
2017-08-30 0:00:00,$200K+,B,762,27,47,1,344
2017-08-30 0:00:00,$200K+,C,305,8,19,1,137
2017-08-30 0:00:00,$200K+,D,457,12,28,1,206
2017-08-31 0:00:00,$200K+,A,"1,547",23,95,2,696
2017-08-31 0:00:00,$200K+,B,773,20,47,1,348
2017-08-31 0:00:00,$200K+,C,309,6,19,0,139
2017-08-31 0:00:00,$200K+,D,464,9,28,0,209
2017-09-01 0:00:00,$200K+,A,"1,586",30,97,2,711
2017-09-01 0:00:00,$200K+,B,793,26,48,1,356
2017-09-01 0:00:00,$200K+,C,317,7,19,0,142
2017-09-01 0:00:00,$200K+,D,476,11,29,1,213
2017-09-02 0:00:00,$200K+,A,"1,577",22,96,2,705
2017-09-02 0:00:00,$200K+,B,788,20,48,1,353
2017-09-02 0:00:00,$200K+,C,315,6,19,0,141
2017-09-02 0:00:00,$200K+,D,473,8,29,0,212
2017-09-03 0:00:00,$200K+,A,"1,559",23,94,2,695
2017-09-03 0:00:00,$200K+,B,780,20,47,1,347
2017-09-03 0:00:00,$200K+,C,312,6,19,0,139
2017-09-03 0:00:00,$200K+,D,468,9,28,0,208
2017-09-04 0:00:00,$200K+,A,"1,538",27,93,2,685
2017-09-04 0:00:00,$200K+,B,769,23,46,1,342
2017-09-04 0:00:00,$200K+,C,308,7,19,0,137
2017-09-04 0:00:00,$200K+,D,461,10,28,1,205
2017-09-05 0:00:00,$200K+,A,"1,520",32,91,3,675
2017-09-05 0:00:00,$200K+,B,760,28,46,1,337
2017-09-05 0:00:00,$200K+,C,304,8,18,1,135
2017-09-05 0:00:00,$200K+,D,456,12,27,1,202
2017-09-06 0:00:00,$200K+,A,"1,524",28,91,2,672
2017-09-06 0:00:00,$200K+,B,762,24,45,1,336
2017-09-06 0:00:00,$200K+,C,305,7,18,0,134
2017-09-06 0:00:00,$200K+,D,457,10,27,1,201
2017-09-07 0:00:00,$200K+,A,"1,549",24,92,2,684
2017-09-07 0:00:00,$200K+,B,775,21,46,1,342
2017-09-07 0:00:00,$200K+,C,310,6,18,0,137
2017-09-07 0:00:00,$200K+,D,465,9,28,0,205
2017-09-08 0:00:00,$200K+,A,"1,572",30,93,2,688
2017-09-08 0:00:00,$200K+,B,786,26,46,1,344
2017-09-08 0:00:00,$200K+,C,314,8,19,0,138
2017-09-08 0:00:00,$200K+,D,472,11,28,1,206
2017-09-09 0:00:00,$200K+,A,"1,574",24,93,2,689
2017-09-09 0:00:00,$200K+,B,787,21,46,1,345
2017-09-09 0:00:00,$200K+,C,315,6,19,0,138
2017-09-09 0:00:00,$200K+,D,472,9,28,0,207
2017-09-10 0:00:00,$200K+,A,"1,550",26,91,2,675
2017-09-10 0:00:00,$200K+,B,775,23,45,1,338
2017-09-10 0:00:00,$200K+,C,310,7,18,0,135
2017-09-10 0:00:00,$200K+,D,465,10,27,1,203
2017-09-11 0:00:00,$200K+,A,"1,534",32,90,2,669
2017-09-11 0:00:00,$200K+,B,767,28,45,1,334
2017-09-11 0:00:00,$200K+,C,307,8,18,0,134
2017-09-11 0:00:00,$200K+,D,460,12,27,1,201
2017-09-12 0:00:00,$200K+,A,"1,525",27,89,2,662
2017-09-12 0:00:00,$200K+,B,763,23,44,1,331
2017-09-12 0:00:00,$200K+,C,305,7,18,0,132
2017-09-12 0:00:00,$200K+,D,458,10,27,1,199
2017-09-13 0:00:00,$200K+,A,"1,525",30,88,2,659
2017-09-13 0:00:00,$200K+,B,763,26,44,1,330
2017-09-13 0:00:00,$200K+,C,305,8,18,0,132
2017-09-13 0:00:00,$200K+,D,458,11,26,1,198
2017-09-14 0:00:00,$200K+,A,"1,546",24,89,2,668
2017-09-14 0:00:00,$200K+,B,773,21,45,1,334
2017-09-14 0:00:00,$200K+,C,309,6,18,0,134
2017-09-14 0:00:00,$200K+,D,464,9,27,0,200
2017-09-15 0:00:00,$200K+,A,"1,572",27,90,2,676
2017-09-15 0:00:00,$200K+,B,786,24,45,1,338
2017-09-15 0:00:00,$200K+,C,314,7,18,0,135
2017-09-15 0:00:00,$200K+,D,472,10,27,1,203
2017-09-16 0:00:00,$200K+,A,"1,564",22,89,2,670
2017-09-16 0:00:00,$200K+,B,782,20,45,1,335
2017-09-16 0:00:00,$200K+,C,313,6,18,0,134
2017-09-16 0:00:00,$200K+,D,469,8,27,0,201
2017-09-17 0:00:00,$200K+,A,"1,548",23,88,2,663
2017-09-17 0:00:00,$200K+,B,774,20,44,1,331
2017-09-17 0:00:00,$200K+,C,310,6,18,0,133
2017-09-17 0:00:00,$200K+,D,464,9,26,0,199
2017-09-18 0:00:00,$200K+,A,"1,531",35,87,3,652
2017-09-18 0:00:00,$200K+,B,765,30,43,1,326
2017-09-18 0:00:00,$200K+,C,306,9,17,1,130
2017-09-18 0:00:00,$200K+,D,459,13,26,1,196
2017-09-19 0:00:00,$200K+,A,"1,523",28,86,2,646
2017-09-19 0:00:00,$200K+,B,762,25,43,1,323
2017-09-19 0:00:00,$200K+,C,305,7,17,0,129
2017-09-19 0:00:00,$200K+,D,457,11,26,1,194
2017-09-20 0:00:00,$200K+,A,"1,518",30,85,2,643
2017-09-20 0:00:00,$200K+,B,759,26,43,1,321
2017-09-20 0:00:00,$200K+,C,304,7,17,0,129
2017-09-20 0:00:00,$200K+,D,455,11,26,1,193
2017-09-21 0:00:00,$200K+,A,"1,550",25,87,2,655
2017-09-21 0:00:00,$200K+,B,775,22,43,1,328
2017-09-21 0:00:00,$200K+,C,310,6,17,0,131
2017-09-21 0:00:00,$200K+,D,465,9,26,0,197
2017-09-22 0:00:00,$200K+,A,"1,582",28,88,2,667
2017-09-22 0:00:00,$200K+,B,791,25,44,1,334
2017-09-22 0:00:00,$200K+,C,316,7,18,0,133
2017-09-22 0:00:00,$200K+,D,474,11,26,1,200
2017-09-23 0:00:00,$200K+,A,"1,578",21,87,2,661
2017-09-23 0:00:00,$200K+,B,789,18,44,1,330
2017-09-23 0:00:00,$200K+,C,316,5,17,0,132
2017-09-23 0:00:00,$200K+,D,473,8,26,0,198
2017-09-24 0:00:00,$200K+,A,"1,554",27,86,2,650
2017-09-24 0:00:00,$200K+,B,777,23,43,1,325
2017-09-24 0:00:00,$200K+,C,311,7,17,0,130
2017-09-24 0:00:00,$200K+,D,466,10,26,1,195
2017-09-25 0:00:00,$200K+,A,"1,535",30,84,2,639
2017-09-25 0:00:00,$200K+,B,767,27,42,1,320
2017-09-25 0:00:00,$200K+,C,307,8,17,0,128
2017-09-25 0:00:00,$200K+,D,460,11,25,1,192
2017-09-26 0:00:00,$200K+,A,"1,524",32,83,2,633
2017-09-26 0:00:00,$200K+,B,762,28,42,1,316
2017-09-26 0:00:00,$200K+,C,305,8,17,0,127
2017-09-26 0:00:00,$200K+,D,457,12,25,1,190
2017-09-27 0:00:00,$200K+,A,"1,533",25,83,2,634
2017-09-27 0:00:00,$200K+,B,766,22,42,1,317
2017-09-27 0:00:00,$200K+,C,307,6,17,0,127
2017-09-27 0:00:00,$200K+,D,460,9,25,0,190
2017-09-28 0:00:00,$200K+,A,"1,563",24,85,2,646
2017-09-28 0:00:00,$200K+,B,781,21,42,1,323
2017-09-28 0:00:00,$200K+,C,313,6,17,0,129
2017-09-28 0:00:00,$200K+,D,469,9,25,0,194
2017-09-29 0:00:00,$200K+,A,"1,599",21,86,2,658
2017-09-29 0:00:00,$200K+,B,799,18,43,1,329
2017-09-29 0:00:00,$200K+,C,320,5,17,0,132
2017-09-29 0:00:00,$200K+,D,480,8,26,0,197
2017-09-30 0:00:00,$200K+,A,"1,580",29,85,2,648
2017-09-30 0:00:00,$200K+,B,790,26,42,1,324
2017-09-30 0:00:00,$200K+,C,316,7,17,0,130
2017-09-30 0:00:00,$200K+,D,474,11,25,1,194
2017-10-01 0:00:00,$200K+,A,"1,563",27,83,2,637
2017-10-01 0:00:00,$200K+,B,782,23,42,1,318
2017-10-01 0:00:00,$200K+,C,313,7,17,0,127
2017-10-01 0:00:00,$200K+,D,469,10,25,1,191
2017-10-02 0:00:00,$200K+,A,"1,538",38,82,3,626
2017-10-02 0:00:00,$200K+,B,769,33,41,1,313
2017-10-02 0:00:00,$200K+,C,308,9,16,1,125
2017-10-02 0:00:00,$200K+,D,461,14,24,1,188
2017-10-03 0:00:00,$200K+,A,"1,534",30,81,2,623
2017-10-03 0:00:00,$200K+,B,767,26,41,1,312
2017-10-03 0:00:00,$200K+,C,307,8,16,0,125
2017-10-03 0:00:00,$200K+,D,460,11,24,1,187
2017-10-04 0:00:00,$200K+,A,"1,544",26,81,2,624
2017-10-04 0:00:00,$200K+,B,772,22,41,1,312
2017-10-04 0:00:00,$200K+,C,309,6,16,0,125
2017-10-04 0:00:00,$200K+,D,463,10,24,0,187
2017-10-05 0:00:00,$200K+,A,"1,572",24,82,2,632
2017-10-05 0:00:00,$200K+,B,786,21,41,1,316
2017-10-05 0:00:00,$200K+,C,314,6,16,0,126
2017-10-05 0:00:00,$200K+,D,472,9,25,0,190
2017-10-06 0:00:00,$200K+,A,"1,596",30,83,2,641
2017-10-06 0:00:00,$200K+,B,798,26,42,1,321
2017-10-06 0:00:00,$200K+,C,319,8,17,0,128
2017-10-06 0:00:00,$200K+,D,479,11,25,1,192
2017-10-07 0:00:00,$200K+,A,"1,597",21,83,2,638
2017-10-07 0:00:00,$200K+,B,799,19,41,1,319
2017-10-07 0:00:00,$200K+,C,319,5,17,0,128
2017-10-07 0:00:00,$200K+,D,479,8,25,0,191
2017-10-08 0:00:00,$200K+,A,"1,590",17,82,1,635
2017-10-08 0:00:00,$200K+,B,795,15,41,1,317
2017-10-08 0:00:00,$200K+,C,318,4,16,0,127
2017-10-08 0:00:00,$200K+,D,477,6,25,0,190
2017-10-09 0:00:00,$200K+,A,"1,571",34,81,2,624
2017-10-09 0:00:00,$200K+,B,785,30,40,1,312
2017-10-09 0:00:00,$200K+,C,314,9,16,0,125
2017-10-09 0:00:00,$200K+,D,471,13,24,1,187
2017-10-10 0:00:00,$200K+,A,"1,560",30,80,2,617
2017-10-10 0:00:00,$200K+,B,780,27,40,1,309
2017-10-10 0:00:00,$200K+,C,312,8,16,0,123
2017-10-10 0:00:00,$200K+,D,468,11,24,1,185
2017-10-11 0:00:00,$200K+,A,"1,566",27,80,2,618
2017-10-11 0:00:00,$200K+,B,783,23,40,1,309
2017-10-11 0:00:00,$200K+,C,313,7,16,0,124
2017-10-11 0:00:00,$200K+,D,470,10,24,0,185
2017-10-12 0:00:00,$200K+,A,"1,594",26,81,2,627
2017-10-12 0:00:00,$200K+,B,797,22,40,1,313
2017-10-12 0:00:00,$200K+,C,319,6,16,0,125
2017-10-12 0:00:00,$200K+,D,478,10,24,0,188
2017-10-13 0:00:00,$200K+,A,"1,612",28,81,2,631
2017-10-13 0:00:00,$200K+,B,806,24,41,1,316
2017-10-13 0:00:00,$200K+,C,322,7,16,0,126
2017-10-13 0:00:00,$200K+,D,484,10,24,1,189
2017-10-14 0:00:00,$200K+,A,"1,605",24,81,2,628
2017-10-14 0:00:00,$200K+,B,803,21,40,1,314
2017-10-14 0:00:00,$200K+,C,321,6,16,0,126
2017-10-14 0:00:00,$200K+,D,482,9,24,0,188
2017-10-15 0:00:00,$200K+,A,"1,586",22,79,2,617
2017-10-15 0:00:00,$200K+,B,793,19,40,1,309
2017-10-15 0:00:00,$200K+,C,317,5,16,0,123
2017-10-15 0:00:00,$200K+,D,476,8,24,0,185
2017-10-16 0:00:00,$200K+,A,"1,572",33,78,2,610
2017-10-16 0:00:00,$200K+,B,786,29,39,1,305
2017-10-16 0:00:00,$200K+,C,314,8,16,0,122
2017-10-16 0:00:00,$200K+,D,472,12,23,1,183
2017-10-17 0:00:00,$200K+,A,"1,563",32,77,2,603
2017-10-17 0:00:00,$200K+,B,781,28,39,1,302
2017-10-17 0:00:00,$200K+,C,313,8,15,0,121
2017-10-17 0:00:00,$200K+,D,469,12,23,1,181
2017-10-18 0:00:00,$200K+,A,"1,564",29,77,2,600
2017-10-18 0:00:00,$200K+,B,782,26,38,1,300
2017-10-18 0:00:00,$200K+,C,313,7,15,0,120
2017-10-18 0:00:00,$200K+,D,469,11,23,1,180
2017-10-19 0:00:00,$200K+,A,"1,584",26,77,2,605
2017-10-19 0:00:00,$200K+,B,792,22,39,1,302
2017-10-19 0:00:00,$200K+,C,317,6,15,0,121
2017-10-19 0:00:00,$200K+,D,475,10,23,0,181
2017-10-20 0:00:00,$200K+,A,"1,601",31,78,2,609
2017-10-20 0:00:00,$200K+,B,800,27,39,1,305
2017-10-20 0:00:00,$200K+,C,320,8,16,0,122
2017-10-20 0:00:00,$200K+,D,480,12,23,1,183
2017-10-21 0:00:00,$200K+,A,"1,597",20,77,2,606
2017-10-21 0:00:00,$200K+,B,798,18,39,1,303
2017-10-21 0:00:00,$200K+,C,319,5,15,0,121
2017-10-21 0:00:00,$200K+,D,479,8,23,0,182
2017-10-22 0:00:00,$200K+,A,"1,577",26,76,2,595
2017-10-22 0:00:00,$200K+,B,788,22,38,1,298
2017-10-22 0:00:00,$200K+,C,315,6,15,0,119
2017-10-22 0:00:00,$200K+,D,473,10,23,0,179
2017-10-23 0:00:00,$200K+,A,"1,560",32,75,2,588
2017-10-23 0:00:00,$200K+,B,780,28,37,1,294
2017-10-23 0:00:00,$200K+,C,312,8,15,0,118
2017-10-23 0:00:00,$200K+,D,468,12,22,1,176
2017-10-24 0:00:00,$200K+,A,"1,561",24,74,2,585
2017-10-24 0:00:00,$200K+,B,781,21,37,1,292
2017-10-24 0:00:00,$200K+,C,312,6,15,0,117
2017-10-24 0:00:00,$200K+,D,468,9,22,0,175
2017-10-25 0:00:00,$200K+,A,"1,566",26,74,2,586
2017-10-25 0:00:00,$200K+,B,783,23,37,1,293
2017-10-25 0:00:00,$200K+,C,313,7,15,0,117
2017-10-25 0:00:00,$200K+,D,470,10,22,0,176
2017-10-26 0:00:00,$200K+,A,"1,592",24,75,2,594
2017-10-26 0:00:00,$200K+,B,796,21,38,1,297
2017-10-26 0:00:00,$200K+,C,318,6,15,0,119
2017-10-26 0:00:00,$200K+,D,478,9,23,0,178
2017-10-27 0:00:00,$200K+,A,"1,610",26,76,2,599
2017-10-27 0:00:00,$200K+,B,805,23,38,1,299
2017-10-27 0:00:00,$200K+,C,322,7,15,0,120
2017-10-27 0:00:00,$200K+,D,483,10,23,0,180
2017-10-28 0:00:00,$200K+,A,"1,604",23,75,2,592
2017-10-28 0:00:00,$200K+,B,802,20,37,1,296
2017-10-28 0:00:00,$200K+,C,321,6,15,0,118
2017-10-28 0:00:00,$200K+,D,481,9,22,0,177
2017-10-29 0:00:00,$200K+,A,"1,588",21,74,2,585
2017-10-29 0:00:00,$200K+,B,794,19,37,1,292
2017-10-29 0:00:00,$200K+,C,318,5,15,0,117
2017-10-29 0:00:00,$200K+,D,476,8,22,0,175
2017-10-30 0:00:00,$200K+,A,"1,569",32,72,2,573
2017-10-30 0:00:00,$200K+,B,784,28,36,1,287
2017-10-30 0:00:00,$200K+,C,314,8,14,0,115
2017-10-30 0:00:00,$200K+,D,471,12,22,1,172
2017-10-31 0:00:00,$200K+,A,"1,546",28,71,2,562
2017-10-31 0:00:00,$200K+,B,773,25,35,1,281
2017-10-31 0:00:00,$200K+,C,309,7,14,0,112
2017-10-31 0:00:00,$200K+,D,464,11,21,0,169
2017-11-01 0:00:00,$200K+,A,"1,551",27,71,2,563
2017-11-01 0:00:00,$200K+,B,775,24,35,1,281
2017-11-01 0:00:00,$200K+,C,310,7,14,0,113
2017-11-01 0:00:00,$200K+,D,465,10,21,0,169
2017-11-02 0:00:00,$200K+,A,"1,594",23,72,2,576
2017-11-02 0:00:00,$200K+,B,797,20,36,1,288
2017-11-02 0:00:00,$200K+,C,319,6,14,0,115
2017-11-02 0:00:00,$200K+,D,478,9,22,0,173
2017-11-03 0:00:00,$200K+,A,"1,622",29,73,2,584
2017-11-03 0:00:00,$200K+,B,811,25,37,1,292
2017-11-03 0:00:00,$200K+,C,324,7,15,0,117
2017-11-03 0:00:00,$200K+,D,486,11,22,0,175
2017-11-04 0:00:00,$200K+,A,"1,616",24,73,2,581
2017-11-04 0:00:00,$200K+,B,808,21,36,1,290
2017-11-04 0:00:00,$200K+,C,323,6,15,0,116
2017-11-04 0:00:00,$200K+,D,485,9,22,0,174
2017-11-05 0:00:00,$200K+,A,"1,597",25,71,2,570
2017-11-05 0:00:00,$200K+,B,799,22,36,1,285
2017-11-05 0:00:00,$200K+,C,319,6,14,0,114
2017-11-05 0:00:00,$200K+,D,479,9,21,0,171
2017-11-06 0:00:00,$200K+,A,"1,581",31,70,2,562
2017-11-06 0:00:00,$200K+,B,791,27,35,1,281
2017-11-06 0:00:00,$200K+,C,316,8,14,0,112
2017-11-06 0:00:00,$200K+,D,474,12,21,1,169
2017-11-07 0:00:00,$200K+,A,"1,576",30,70,2,559
2017-11-07 0:00:00,$200K+,B,788,27,35,1,280
2017-11-07 0:00:00,$200K+,C,315,8,14,0,112
2017-11-07 0:00:00,$200K+,D,473,11,21,1,168
2017-11-08 0:00:00,$200K+,A,"1,581",24,69,2,556
2017-11-08 0:00:00,$200K+,B,790,21,35,1,278
2017-11-08 0:00:00,$200K+,C,316,6,14,0,111
2017-11-08 0:00:00,$200K+,D,474,9,21,0,167
2017-11-09 0:00:00,$200K+,A,"1,599",27,70,2,560
2017-11-09 0:00:00,$200K+,B,800,24,35,1,280
2017-11-09 0:00:00,$200K+,C,320,7,14,0,112
2017-11-09 0:00:00,$200K+,D,480,10,21,0,168
2017-11-10 0:00:00,$200K+,A,"1,624",23,70,2,565
2017-11-10 0:00:00,$200K+,B,812,20,35,1,283
2017-11-10 0:00:00,$200K+,C,325,6,14,0,113
2017-11-10 0:00:00,$200K+,D,487,9,21,0,170
2017-11-11 0:00:00,$200K+,A,"1,617",24,70,2,562
2017-11-11 0:00:00,$200K+,B,808,21,35,1,281
2017-11-11 0:00:00,$200K+,C,323,6,14,0,112
2017-11-11 0:00:00,$200K+,D,485,9,21,0,168
2017-11-12 0:00:00,$200K+,A,"1,597",22,69,2,554
2017-11-12 0:00:00,$200K+,B,798,19,34,1,277
2017-11-12 0:00:00,$200K+,C,319,6,14,0,111
2017-11-12 0:00:00,$200K+,D,479,8,21,0,166
2017-11-13 0:00:00,$200K+,A,"1,573",34,67,2,543
2017-11-13 0:00:00,$200K+,B,787,29,34,1,271
2017-11-13 0:00:00,$200K+,C,315,8,13,0,109
2017-11-13 0:00:00,$200K+,D,472,13,20,1,163
2017-11-14 0:00:00,$200K+,A,"1,562",30,66,2,536
2017-11-14 0:00:00,$200K+,B,781,26,33,1,268
2017-11-14 0:00:00,$200K+,C,312,7,13,0,107
2017-11-14 0:00:00,$200K+,D,468,11,20,0,161
2017-11-15 0:00:00,$200K+,A,"1,566",24,66,2,536
2017-11-15 0:00:00,$200K+,B,783,21,33,1,268
2017-11-15 0:00:00,$200K+,C,313,6,13,0,107
2017-11-15 0:00:00,$200K+,D,470,9,20,0,161
2017-11-16 0:00:00,$200K+,A,"1,581",29,66,2,537
2017-11-16 0:00:00,$200K+,B,790,26,33,1,268
2017-11-16 0:00:00,$200K+,C,316,7,13,0,107
2017-11-16 0:00:00,$200K+,D,474,11,20,0,161
2017-11-17 0:00:00,$200K+,A,"1,593",28,66,2,537
2017-11-17 0:00:00,$200K+,B,796,24,33,1,269
2017-11-17 0:00:00,$200K+,C,319,7,13,0,107
2017-11-17 0:00:00,$200K+,D,478,10,20,0,161
2017-11-18 0:00:00,$200K+,A,"1,590",22,66,1,534
2017-11-18 0:00:00,$200K+,B,795,19,33,1,267
2017-11-18 0:00:00,$200K+,C,318,6,13,0,107
2017-11-18 0:00:00,$200K+,D,477,8,20,0,160
2017-11-19 0:00:00,$200K+,A,"1,571",24,65,2,527
2017-11-19 0:00:00,$200K+,B,785,21,32,1,263
2017-11-19 0:00:00,$200K+,C,314,6,13,0,105
2017-11-19 0:00:00,$200K+,D,471,9,19,0,158
2017-11-20 0:00:00,$200K+,A,"1,547",35,63,2,515
2017-11-20 0:00:00,$200K+,B,774,30,32,1,257
2017-11-20 0:00:00,$200K+,C,309,9,13,0,103
2017-11-20 0:00:00,$200K+,D,464,13,19,1,154
2017-11-21 0:00:00,$200K+,A,"1,533",30,62,2,507
2017-11-21 0:00:00,$200K+,B,766,26,31,1,254
2017-11-21 0:00:00,$200K+,C,307,8,12,0,101
2017-11-21 0:00:00,$200K+,D,460,11,19,0,152
2017-11-22 0:00:00,$200K+,A,"1,533",27,62,2,504
2017-11-22 0:00:00,$200K+,B,766,23,31,1,252
2017-11-22 0:00:00,$200K+,C,307,7,12,0,101
2017-11-22 0:00:00,$200K+,D,460,10,18,0,151
2017-11-23 0:00:00,$200K+,A,"1,529",9,61,1,500
2017-11-23 0:00:00,$200K+,B,764,8,31,0,250
2017-11-23 0:00:00,$200K+,C,306,2,12,0,100
2017-11-23 0:00:00,$200K+,D,459,3,18,0,150
2017-11-24 0:00:00,$200K+,A,"1,537",17,61,1,501
2017-11-24 0:00:00,$200K+,B,768,15,31,1,251
2017-11-24 0:00:00,$200K+,C,307,4,12,0,100
2017-11-24 0:00:00,$200K+,D,461,6,18,0,150
2017-11-25 0:00:00,$200K+,A,"1,524",21,60,1,493
2017-11-25 0:00:00,$200K+,B,762,19,30,1,247
